speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
soulap1,Queltehue común,Vanellus chilensis,L10146360,Placilla Océano Antártico,2023-01-01 22:45,1.0,-33.4843024,-70.5464448,True,False,False,S125139170,
rocpig,Paloma doméstica,Columba livia,L4777617,Osorno,2023-01-01 22:18,2.0,-40.5724194,-73.1359863,True,False,False,S125137397,N
bkfibi1,Bandurria común,Theristicus melanopis,L4777617,Osorno,2023-01-01 22:18,3.0,-40.5724194,-73.1359863,True,False,False,S125137397,
chicar1,Tiuque,Daptrius chimango,L4777617,Osorno,2023-01-01 22:18,2.0,-40.5724194,-73.1359863,True,False,False,S125137397,
slbpar1,Choroy,Enicognathus leptorhynchus,L4777617,Osorno,2023-01-01 22:18,1.0,-40.5724194,-73.1359863,True,False,False,S125137397,
brnowl,Lechuza,Tyto furcata,L22015757,San Gregorio - Nancagua,2023-01-01 21:55,5.0,-34.6536982,-71.2510433,True,False,True,S125135964,
sheowl,Nuco,Asio flammeus,L886042,Predio La Platina,2023-01-01 21:53,1.0,-33.5726872,-70.6210613,True,True,False,S148810562,
yebtea1,Pato jergón chico,Anas flavirostris,L22016281,"5 AVENIDA ESPAÑA, Yerbas Buenas, Maule, CL (-35.744, -71.579)",2023-01-01 21:41,1.0,-35.7441846,-71.5793169,True,False,True,S125134062,
bcnher,Huairavo común,Nycticorax nycticorax,L22016281,"5 AVENIDA ESPAÑA, Yerbas Buenas, Maule, CL (-35.744, -71.579)",2023-01-01 21:41,3.0,-35.7441846,-71.5793169,True,False,True,S125134062,
bawnig1,Gallina ciega común,Systellura longirostris,L22020564,"Ruta F-864-G, Casablanca CL-Valparaíso (-33.2727,-71.2280)",2023-01-01 21:40,3.0,-33.272745,-71.227991,True,False,True,S125158406,
aupowl1,Chuncho austral,Glaucidium nana,L22020564,"Ruta F-864-G, Casablanca CL-Valparaíso (-33.2727,-71.2280)",2023-01-01 21:40,2.0,-33.272745,-71.227991,True,False,True,S125158406,
saffin,Chirihue azafrán,Sicalis flaveola,L22015875,"N° 711 Vicente Pérez Rosales, Llanquihue, Los Lagos, CL (-41.264, -73.002)",2023-01-01 21:21,1.0,-41.2639485,-73.001929,True,False,True,S125131695,
lotmea1,Loica común,Leistes loyca,L22015768,"V-40, Llanquihue, Los Lagos, CL (-41.275, -73.05)",2023-01-01 21:09,2.0,-41.2748081,-73.0503256,True,False,True,S125131578,
tuttyr1,Cachudito común,Anairetes parulus,L21560222,"4493 Los Exportadores, Puente Alto, Región Metropolitana, CL (-33.559, -70.557)",2023-01-01 21:06,1.0,-33.5592625,-70.5566175,True,False,True,S125132430,
austhr1,Zorzal patagónico,Turdus falcklandii,L21560222,"4493 Los Exportadores, Puente Alto, Región Metropolitana, CL (-33.559, -70.557)",2023-01-01 21:06,1.0,-33.5592625,-70.5566175,True,False,True,S125132430,
ameoys,Pilpilén común,Haematopus palliatus,L22016109,"Pacific Ocean, Licantén CL-Maule -34.92041, -72.18249",2023-01-01 20:50,8.0,-34.920411,-72.182487,True,False,True,S125133048,
magoys1,Pilpilén austral,Haematopus leucopodus,L13757486,Ex Chipera costanera,2023-01-01 20:50,2.0,-53.1299143,-70.8542457,True,False,False,S125134572,
twbplo1,Chorlo de doble collar,Anarhynchus falklandicus,L13757486,Ex Chipera costanera,2023-01-01 20:50,1.0,-53.1299143,-70.8542457,True,False,False,S125134572,
chisku1,Salteador chileno,Stercorarius chilensis,L13757486,Ex Chipera costanera,2023-01-01 20:50,25.0,-53.1299143,-70.8542457,True,False,False,S125134572,
brhgul2,Gaviota cáhuil,Chroicocephalus maculipennis,L22016109,"Pacific Ocean, Licantén CL-Maule -34.92041, -72.18249",2023-01-01 20:50,15.0,-34.920411,-72.182487,True,False,True,S125133048,
dolgul2,Gaviota austral,Leucophaeus scoresbii,L13757486,Ex Chipera costanera,2023-01-01 20:50,40.0,-53.1299143,-70.8542457,True,False,False,S125134572,
kelgul,Gaviota dominicana,Larus dominicanus,L13757486,Ex Chipera costanera,2023-01-01 20:50,150.0,-53.1299143,-70.8542457,True,False,False,S125134572,
soater1,Gaviotín sudamericano,Sterna hirundinacea,L22016109,"Pacific Ocean, Licantén CL-Maule -34.92041, -72.18249",2023-01-01 20:50,4.0,-34.920411,-72.182487,True,False,True,S125133048,
angpet1,Petrel gigante antártico,Macronectes giganteus,L13757486,Ex Chipera costanera,2023-01-01 20:50,2.0,-53.1299143,-70.8542457,True,False,False,S125134572,
impcor1,Cormorán imperial,Leucocarbo atriceps,L13757486,Ex Chipera costanera,2023-01-01 20:50,450.0,-53.1299143,-70.8542457,True,False,False,S125134572,
perpel1,Pelícano de Humboldt,Pelecanus thagus,L22016109,"Pacific Ocean, Licantén CL-Maule -34.92041, -72.18249",2023-01-01 20:50,30.0,-34.920411,-72.182487,True,False,True,S125133048,
ausneg1,Colegial austral,Lessonia rufa,L13757486,Ex Chipera costanera,2023-01-01 20:50,8.0,-53.1299143,-70.8542457,True,False,False,S125134572,
pigdov1,Tortolita cuyana,Columbina picui,L22015757,San Gregorio - Nancagua,2023-01-01 20:47,3.0,-34.6536982,-71.2510433,True,False,True,S125130966,
amekes,Cernícalo,Falco sparverius,L22015757,San Gregorio - Nancagua,2023-01-01 20:47,5.0,-34.6536982,-71.2510433,True,False,True,S125130966,
whcela1,Fío-fío,Elaenia albiceps,L22015757,San Gregorio - Nancagua,2023-01-01 20:47,3.0,-34.6536982,-71.2510433,True,False,True,S125130966,
chiswa1,Golondrina chilena,Tachycineta leucopyga,L22015757,San Gregorio - Nancagua,2023-01-01 20:47,10.0,-34.6536982,-71.2510433,True,False,True,S125130966,
houspa,Gorrión,Passer domesticus,L22015757,San Gregorio - Nancagua,2023-01-01 20:47,11.0,-34.6536982,-71.2510433,True,False,True,S125130966,N
shicow,Mirlo común,Molothrus bonariensis,L22015757,San Gregorio - Nancagua,2023-01-01 20:47,2.0,-34.6536982,-71.2510433,True,False,True,S125130966,
ausbla1,Tordo,Curaeus curaeus,L22015757,San Gregorio - Nancagua,2023-01-01 20:47,8.0,-34.6536982,-71.2510433,True,False,True,S125130966,
wepdov1,Paloma de alas blancas,Zenaida meloda,L22015377,"Autopista Los Libertadores, San Miguel, Valparaíso, CL (-32.84, -70.539)",2023-01-01 20:46,1.0,-32.8402742,-70.5385615,True,False,True,S125128796,
chimoc1,Tenca chilena,Mimus thenca,L22015377,"Autopista Los Libertadores, San Miguel, Valparaíso, CL (-32.84, -70.539)",2023-01-01 20:46,1.0,-32.8402742,-70.5385615,True,False,True,S125128796,
blkvul,Jote de cabeza negra,Coragyps atratus,L807764,Las Quemas Altas,2023-01-01 20:45,3.0,-40.6284479,-73.117919,True,False,False,S125138125,
chifli1,Pitío austral,Colaptes pitius,L807764,Las Quemas Altas,2023-01-01 20:45,1.0,-40.6284479,-73.117919,True,False,False,S125138125,
houwre4,Chercán común,Troglodytes musculus,L807764,Las Quemas Altas,2023-01-01 20:45,1.0,-40.6284479,-73.117919,True,False,False,S125138125,
blcsis2,Jilguero austral,Spinus barbatus,L807764,Las Quemas Altas,2023-01-01 20:45,1.0,-40.6284479,-73.117919,True,False,False,S125138125,
gryfin1,Chirihue común,Sicalis luteola,L807764,Las Quemas Altas,2023-01-01 20:45,4.0,-40.6284479,-73.117919,True,False,False,S125138125,
uplgoo1,Caiquén,Chloephaga picta,L7988120,"Leñadura, Nuestra casa",2023-01-01 20:38,6.0,-53.2145727,-70.9476647,True,False,True,S125134324,
flistd1,Quetru no volador,Tachyeres pteneres,L13254081,"Ruta 9 S: Punta Arenas - Fuerte Bulnes - San Juan - Río San Pedro, Punta Arenas CL-Magallanes y La Antártica Chilena -53.26588, -70.94587",2023-01-01 20:30,4.0,-53.265878,-70.945872,True,False,True,S125132539,
creduc1,Pato juarjual,Lophonetta specularioides,L13254081,"Ruta 9 S: Punta Arenas - Fuerte Bulnes - San Juan - Río San Pedro, Punta Arenas CL-Magallanes y La Antártica Chilena -53.26588, -70.94587",2023-01-01 20:30,6.0,-53.265878,-70.945872,True,False,True,S125132539,
chiwig1,Pato real,Mareca sibilatrix,L13254081,"Ruta 9 S: Punta Arenas - Fuerte Bulnes - San Juan - Río San Pedro, Punta Arenas CL-Magallanes y La Antártica Chilena -53.26588, -70.94587",2023-01-01 20:30,10.0,-53.265878,-70.945872,True,False,True,S125132539,
chipig2,Torcaza,Patagioenas araucana,L20693368,Línea Cruzada--Laguna Monumento a los Colonos,2023-01-01 20:23,2.0,-41.2911493,-73.079905,True,False,False,S125129285,
y00678,Traro,Caracara plancus,L20693368,Línea Cruzada--Laguna Monumento a los Colonos,2023-01-01 20:23,1.0,-41.2911493,-73.079905,True,False,False,S125129285,
rucspa1,Chincol,Zonotrichia capensis,L20693368,Línea Cruzada--Laguna Monumento a los Colonos,2023-01-01 20:23,1.0,-41.2911493,-73.079905,True,False,False,S125129285,
yewbla2,Trile,Agelasticus thilius,L20693368,Línea Cruzada--Laguna Monumento a los Colonos,2023-01-01 20:23,5.0,-41.2911493,-73.079905,True,False,False,S125129285,
torduc1,Pato cortacorrientes,Merganetta armata,L8961284,Túnel El Tinoco,2023-01-01 20:22,1.0,-33.7440943,-70.2865099,True,False,False,S125129746,
chitin1,Perdiz chilena,Nothoprocta perdicaria,L1288344,Potrero Conavicoop/Aerodromo,2023-01-01 20:21,1.0,-34.9706739,-71.2157232,True,False,False,S125137026,
calqua,Codorniz,Callipepla californica,L1288344,Potrero Conavicoop/Aerodromo,2023-01-01 20:21,11.0,-34.9706739,-71.2157232,True,False,False,S125137026,N
eardov1,Tórtola,Zenaida auriculata,L1288344,Potrero Conavicoop/Aerodromo,2023-01-01 20:21,12.0,-34.9706739,-71.2157232,True,False,False,S125137026,
blaoys1,Pilpilén negro,Haematopus ater,L6601747,Pilolcura,2023-01-01 20:21,2.0,-39.6700176,-73.3494151,True,False,False,S125140959,
categr1,Garza bueyera,Ardea ibis,L1288344,Potrero Conavicoop/Aerodromo,2023-01-01 20:21,12.0,-34.9706739,-71.2157232,True,False,False,S125137026,
burowl,Pequén,Athene cunicularia,L1288344,Potrero Conavicoop/Aerodromo,2023-01-01 20:21,1.0,-34.9706739,-71.2157232,True,False,False,S125137026,
chutap1,Chucao,Scelorchilus rubecula,L6601747,Pilolcura,2023-01-01 20:21,,-39.6700176,-73.3494151,True,False,False,S125140959,
dabcin1,Churrete patagónico,Cinclodes patagonicus,L6601747,Pilolcura,2023-01-01 20:21,2.0,-39.6700176,-73.3494151,True,False,False,S125140959,
pasfin1,Cometocino patagónico,Phrygilus patagonicus,L6601747,Pilolcura,2023-01-01 20:21,2.0,-39.6700176,-73.3494151,True,False,False,S125140959,
hrshaw,Peuco,Parabuteo unicinctus,L5419165,Parque Forestal,2023-01-01 20:18,4.0,-33.435655,-70.6412691,True,False,False,S125127696,
sedwre,Chercán de las vegas,Cistothorus platensis,L20693368,Línea Cruzada--Laguna Monumento a los Colonos,2023-01-01 20:18,1.0,-41.2911493,-73.079905,True,False,False,S125134683,
whimbr,Zarapito común,Numenius phaeopus,L10257413,Playa Lechagua,2023-01-01 20:17,2.0,-41.8797075,-73.8731617,True,False,False,S125420065,
blkski,Rayador,Rynchops niger,L10257413,Playa Lechagua,2023-01-01 20:17,4.0,-41.8797075,-73.8731617,True,False,False,S125420065,
neocor,Yeco,Nannopterum brasilianum,L17727288,Mirador Playa Rosada,2023-01-01 20:17,1.0,-39.8295091,-73.4044427,True,False,True,S125127208,
rebhaw2,Aguilucho común,Geranoaetus polyosoma,L17727288,Mirador Playa Rosada,2023-01-01 20:17,1.0,-39.8295091,-73.4044427,True,False,True,S125127208,
rutpla1,Rara,Phytotoma rara,L18889296,"Casa Madrid-López  Calle Arica 445, Curacautín,  Araucanía, CL (-38,44, -71,893)",2023-01-01 20:17,1.0,-38.4400315,-71.893224,True,False,True,S125126093,
bawswa1,Golondrina de dorso negro,Pygochelidon cyanoleuca,L18889296,"Casa Madrid-López  Calle Arica 445, Curacautín,  Araucanía, CL (-38,44, -71,893)",2023-01-01 20:17,2.0,-38.4400315,-71.893224,True,False,True,S125126093,
grbfir1,Picaflor chico,Sephanoides sephaniodes,L22256068,Auto selected,2023-01-01 20:15,2.0,-42.0080108,-72.0859131,True,False,True,S126448094,
magwoo1,Carpintero negro,Campephilus magellanicus,L22256068,Auto selected,2023-01-01 20:15,1.0,-42.0080108,-72.0859131,True,False,True,S126448094,
bthhue1,Hued-hued del sur,Pteroptochos tarnii,L22256068,Auto selected,2023-01-01 20:15,1.0,-42.0080108,-72.0859131,True,False,True,S126448094,
thtray1,Rayadito,Aphrastura spinicauda,L22256068,Auto selected,2023-01-01 20:15,4.0,-42.0080108,-72.0859131,True,False,True,S126448094,
cinhar1,Vari ceniciento,Circus cinereus,L1288344,Potrero Conavicoop/Aerodromo,2023-01-01 20:13,1.0,-34.9706739,-71.2157232,True,False,False,S125136573,
flystd1,Quetru volador,Tachyeres patachonicus,L2747695,Punta Arenas--Costanera norte,2023-01-01 20:06,2.0,-53.143939,-70.8806563,True,False,False,S125127941,
yebpin1,Pato jergón grande,Anas georgica,L22014792,"Camino Santa Julia, Quintero, Valparaíso, CL (-32.832, -71.475)",2023-01-01 20:06,6.0,-32.8320883,-71.4747647,True,False,True,S125125349,
codfin1,Diuca común,Diuca diuca,L22014792,"Camino Santa Julia, Quintero, Valparaíso, CL (-32.832, -71.475)",2023-01-01 20:06,1.0,-32.8320883,-71.4747647,True,False,True,S125125349,
monpar,Cotorra,Myiopsitta monachus,L7795287,Parque Los Presidentes,2023-01-01 20:03,16.0,-33.4661475,-70.5890427,True,False,False,S125127118,N
bwgdov1,Tortolita cordillerana,Metriopelia melanoptera,L22014507,"Ruta 60, Los Andes, Valparaíso, CL (-32.867, -70.186)",2023-01-01 20:00,3.0,-32.866585,-70.185725,True,False,True,S125123721,
spetyr1,Run-run,Hymenops perspicillatus,L21163694,Casa De Felipe,2023-01-01 19:59,2.0,-40.6315569,-73.0473707,True,False,True,S125132507,
blnswa2,Cisne de cuello negro,Cygnus melancoryphus,L488817,Chacao,2023-01-01 19:57,25.0,-41.827107,-73.520143,True,False,False,S125174458,
greegr,Garza grande,Ardea alba,L488817,Chacao,2023-01-01 19:57,1.0,-41.827107,-73.520143,True,True,False,S125174458,
plurai1,Pidén común,Pardirallus sanguinolentus,L16180981,"Unnamed Road, Ancoa, Maule, CL (-35.922, -71.44)",2023-01-01 19:52,1.0,-35.9221983,-71.4404108,True,False,True,S127708035,
fiediu1,Diucón,Pyrope pyrope,L22014234,"Ruta I-20, La Estrella CL-Bertador General Bernardo O'higgins -34.21785, -71.64343",2023-01-01 19:48,1.0,-34.217851,-71.643432,True,False,True,S125122047,
moutur1,Turca,Pteroptochos megapodius,L22015523,"22595 Camino Embalse El Yeso, San José de Maipo, Región Metropolitana, CL (-33.706, -70.123)",2023-01-01 19:47,1.0,-33.7062109,-70.1228866,True,False,True,S125129714,
bknsti,Perrito,Himantopus mexicanus,L21969926,la vara,2023-01-01 19:42,,-41.4197769,-72.8949966,True,False,True,S125127071,
magcor1,Cormorán de las rocas,Leucocarbo magellanicus,L717821,Punta Arenas--Muelle viejo,2023-01-01 19:42,5.0,-53.1660704,-70.9000111,True,False,False,S126277293,
snoegr,Garza chica,Egretta thula,L21969926,la vara,2023-01-01 19:42,1.0,-41.4197769,-72.8949966,True,False,True,S125127071,
strwoo6,Carpinterito,Dryobates lignarius,L22016475,"Camino al Volcán 7, San José de Maipo CL-Santiago -33.73284, -70.31110",2023-01-01 19:37,1.0,-33.732838,-70.311101,True,False,True,S125135285,
cintea,Pato colorado,Spatula cyanoptera,L853046,Humedal de Campiche (Ventanas),2023-01-01 19:30,2.0,-32.7637465,-71.4794805,True,False,False,S125122566,
redsho1,Pato cuchara,Spatula platalea,L853046,Humedal de Campiche (Ventanas),2023-01-01 19:30,6.0,-32.7637465,-71.4794805,True,False,False,S125122566,
lakduc1,Pato rana de pico delgado,Oxyura vittata,L853046,Humedal de Campiche (Ventanas),2023-01-01 19:30,6.0,-32.7637465,-71.4794805,True,False,False,S125122566,
refcoo1,Tagua de frente roja,Fulica rufifrons,L853046,Humedal de Campiche (Ventanas),2023-01-01 19:30,2.0,-32.7637465,-71.4794805,True,False,False,S125122566,
regcoo1,Tagua común,Fulica armillata,L853046,Humedal de Campiche (Ventanas),2023-01-01 19:30,5.0,-32.7637465,-71.4794805,True,False,False,S125122566,
lesyel,Pitotoy chico,Tringa flavipes,L853046,Humedal de Campiche (Ventanas),2023-01-01 19:30,40.0,-32.7637465,-71.4794805,True,False,False,S125122566,
fragul,Gaviota de Franklin,Leucophaeus pipixcan,L853046,Humedal de Campiche (Ventanas),2023-01-01 19:30,500.0,-32.7637465,-71.4794805,True,False,False,S125122566,
whtgre3,Pimpollo común,Rollandia rolland,L853046,Humedal de Campiche (Ventanas),2023-01-01 19:30,4.0,-32.7637465,-71.4794805,True,False,False,S125122566,
turvul,Jote de cabeza colorada,Cathartes aura,L853046,Humedal de Campiche (Ventanas),2023-01-01 19:30,1.0,-32.7637465,-71.4794805,True,False,False,S125122566,
giahum1,Picaflor gigante,Patagona gigas,L2779471,Maitencillo,2023-01-01 19:26,1.0,-32.6492401,-71.4418924,True,False,False,S125232375,
magpen1,Pingüino de Magallanes,Spheniscus magellanicus,L21851454,Pargua--Muelle Punta Coronel,2023-01-01 19:24,1.0,-41.7994049,-73.4792631,True,False,False,S125174351,
relcor1,Lile,Poikilocarbo gaimardi,L21851454,Pargua--Muelle Punta Coronel,2023-01-01 19:24,4.0,-41.7994049,-73.4792631,True,False,False,S125174351,
cosswa1,Cisne coscoroba,Coscoroba coscoroba,L11070983,Río Bíobío--Puentes de Concepción,2023-01-01 19:22,2.0,-36.8311587,-73.0777338,True,False,False,S125122168,
cocher1,Garza cuca,Ardea cocoi,L11070983,Río Bíobío--Puentes de Concepción,2023-01-01 19:22,1.0,-36.8311587,-73.0777338,True,False,False,S125122168,
gregre1,Huala,Podiceps major,L22014371,"Acceso Playa Las Hadas, Cunco, Araucanía, CL (-39.071, -72.075)",2023-01-01 19:19,1.0,-39.0713199,-72.0749359,True,False,True,S125122856,
silgre1,Blanquillo,Podiceps occipitalis,L22014371,"Acceso Playa Las Hadas, Cunco, Araucanía, CL (-39.071, -72.075)",2023-01-01 19:19,14.0,-39.0713199,-72.0749359,True,False,True,S125122856,
whwcoo1,Tagua chica,Fulica leucoptera,L21767190,Laguna autopista Aconcagua,2023-01-01 19:10,4.0,-32.797367,-70.905171,True,True,True,S125128509,
pibgre,Picurio,Podilymbus podiceps,L21767190,Laguna autopista Aconcagua,2023-01-01 19:10,4.0,-32.797367,-70.905171,True,True,True,S125128509,
stbbit1,Huairavillo,Botaurus involucris,L21767190,Laguna autopista Aconcagua,2023-01-01 19:10,1.0,-32.797367,-70.905171,True,True,True,S125128509,
pmtspi1,Tijeral común,Leptasthenura aegithaloides,L21767190,Laguna autopista Aconcagua,2023-01-01 19:10,2.0,-32.797367,-70.905171,True,False,True,S125128509,
greyel,Pitotoy grande,Tringa melanoleuca,L16567289,"Los Notros, Lenca",2023-01-01 19:09,1.0,-41.612875,-72.671607,True,False,True,S125120202,
auspar1,Cachaña,Enicognathus ferrugineus,L16567289,"Los Notros, Lenca",2023-01-01 19:09,5.0,-41.612875,-72.671607,True,False,True,S125120202,
sander,Playero blanco,Calidris alba,L22014772,"S-638, Reducción Porma, Araucanía, CL (-39.134, -73.268)",2023-01-01 19:08,50.0,-39.1335657,-73.2681722,True,False,True,S125125269,
sooshe,Fardela negra,Ardenna grisea,L22014772,"S-638, Reducción Porma, Araucanía, CL (-39.134, -73.268)",2023-01-01 19:08,151.0,-39.1335657,-73.2681722,True,False,True,S125125269,
rinkin1,Martín pescador,Megaceryle torquata,L21988628,Camping Kelin,2023-01-01 19:07,1.0,-41.405553,-72.284592,True,False,True,S125125178,
truter,Gaviotín piquerito,Sterna trudeaui,L772324,Lago Budi--Puerto Domínguez,2023-01-01 19:02,1.0,-38.8947905,-73.2558382,True,False,False,S125116442,
bichaw4,Peuquito,Astur chilensis,L6663915,PN Torres del Paine--Camping Grey,2023-01-01 19:01,1.0,-51.0081481,-73.1762352,True,False,False,S231229434,
andduc1,Pato rana de pico ancho,Oxyura ferruginea,L2446156,Lago Tinquilca,2023-01-01 19:00,2.0,-39.1657715,-71.7270756,True,False,False,S125238054,
eleter1,Gaviotín elegante,Thalasseus elegans,L6498733,Penco--Playa,2023-01-01 19:00,20.0,-36.7374053,-73.0007064,True,False,False,S125162463,
whthaw1,Aguilucho chico,Buteo albigula,L2446156,Lago Tinquilca,2023-01-01 19:00,1.0,-39.1657715,-71.7270756,True,False,False,S125238054,
magtap1,Churrín del sur,Scytalopus magellanicus,L2446156,Lago Tinquilca,2023-01-01 19:00,1.0,-39.1657715,-71.7270756,True,False,False,S125238054,
whttre2,Comesebo grande,Pygarrhichas albogularis,L2446156,Lago Tinquilca,2023-01-01 19:00,3.0,-39.1657715,-71.7270756,True,False,False,S125238054,
aplfal,Halcón perdiguero,Falco femoralis,L16148535,"Bosquecillo nativo y poza Quebrada La Quiroga - Cerrillos de Tamaya, Coquimbo, CL (-30.564, -71.385)",2023-01-01 18:54,2.0,-30.5638915,-71.3850547,True,False,True,S125145619,
whttap1,Tapaculo,Scelorchilus albicollis,L16148535,"Bosquecillo nativo y poza Quebrada La Quiroga - Cerrillos de Tamaya, Coquimbo, CL (-30.564, -71.385)",2023-01-01 18:54,5.0,-30.5638915,-71.3850547,True,False,True,S125145619,
mosfin1,Yal común,Rhopospina fruticeti,L16148535,"Bosquecillo nativo y poza Quebrada La Quiroga - Cerrillos de Tamaya, Coquimbo, CL (-30.564, -71.385)",2023-01-01 18:54,38.0,-30.5638915,-71.3850547,True,False,True,S125145619,
btsfin1,Platero,Rhopospina alaudina,L16148535,"Bosquecillo nativo y poza Quebrada La Quiroga - Cerrillos de Tamaya, Coquimbo, CL (-30.564, -71.385)",2023-01-01 18:54,13.0,-30.5638915,-71.3850547,True,False,True,S125145619,
ruthaw1,Aguilucho de cola rojiza,Buteo ventralis,L12069987,Río Bueno--Puerto Trumao,2023-01-01 18:50,1.0,-40.3468876,-73.1805754,True,False,False,S125136797,
grhowl2,Tucúquere,Bubo magellanicus,L17947546,Medialuna Chada,2023-01-01 18:46,1.0,-33.9048246,-70.6535056,True,False,True,S125210422,
humpen1,Pingüino de Humboldt,Spheniscus humboldti,L22052404,Hotel la kontiki,2023-01-01 18:37,37.0,-32.133108,-71.532856,True,False,True,S125310613,
perboo1,Piquero de Humboldt,Sula variegata,L22052404,Hotel la kontiki,2023-01-01 18:37,1.0,-32.133108,-71.532856,True,False,True,S125310613,
guacor1,Guanay,Leucocarbo bougainvilliorum,L22052404,Hotel la kontiki,2023-01-01 18:37,3.0,-32.133108,-71.532856,True,False,True,S125310613,
seacin1,Churrete costero,Cinclodes nigrofumosus,L22052404,Hotel la kontiki,2023-01-01 18:37,1.0,-32.133108,-71.532856,True,False,True,S125310613,
ocftap1,Churrín de la Mocha,Eugralla paradoxa,L22018071,"U-478, Río Negro, Los Lagos, CL (-40.731, -73.372)",2023-01-01 18:31,1.0,-40.7309847,-73.371843,True,False,True,S125146051,
spfgal1,Tagüita común,Porphyriops melanops,L3040683,Humedal Urbano Paicaví,2023-01-01 18:29,1.0,-36.804835,-73.0661631,True,False,False,S125132233,
wrlrus1,Trabajador,Phleocryptes melanops,L3040683,Humedal Urbano Paicaví,2023-01-01 18:29,2.0,-36.804835,-73.0661631,True,False,False,S125132233,
mcrtyr1,Siete colores,Tachuris rubrigastra,L3040683,Humedal Urbano Paicaví,2023-01-01 18:29,2.0,-36.804835,-73.0661631,True,False,False,S125132233,
sctear1,Bandurrilla común,Upucerthia dumetaria,L22015517,"Camino Embalse El Yeso, San José de Maipo, Región Metropolitana, CL (-33.613, -69.977)",2023-01-01 18:25,1.0,-33.612513,-69.9767489,True,False,True,S125129687,
gyfcin1,Churrete chico,Cinclodes oustaleti,L22015517,"Camino Embalse El Yeso, San José de Maipo, Región Metropolitana, CL (-33.613, -69.977)",2023-01-01 18:25,1.0,-33.612513,-69.9767489,True,False,True,S125129687,
wbgtyr1,Dormilona de ceja blanca,Muscisaxicola albilora,L22015517,"Camino Embalse El Yeso, San José de Maipo, Región Metropolitana, CL (-33.613, -69.977)",2023-01-01 18:25,6.0,-33.612513,-69.9767489,True,False,True,S125129687,
yersis1,Jilguero cordillerano,Spinus uropygialis,L22015517,"Camino Embalse El Yeso, San José de Maipo, Región Metropolitana, CL (-33.613, -69.977)",2023-01-01 18:25,7.0,-33.612513,-69.9767489,True,False,True,S125129687,
gyhsif1,Cometocino de Gay,Phrygilus gayi,L22015517,"Camino Embalse El Yeso, San José de Maipo, Región Metropolitana, CL (-33.613, -69.977)",2023-01-01 18:25,6.0,-33.612513,-69.9767489,True,True,True,S125129687,
plsfin1,Pájaro plomo,Geospizopsis unicolor,L22015517,"Camino Embalse El Yeso, San José de Maipo, Región Metropolitana, CL (-33.613, -69.977)",2023-01-01 18:25,3.0,-33.612513,-69.9767489,True,False,True,S125129687,
gryfin2,Chirihue dorado,Sicalis auriventris,L22015517,"Camino Embalse El Yeso, San José de Maipo, Región Metropolitana, CL (-33.613, -69.977)",2023-01-01 18:25,4.0,-33.612513,-69.9767489,True,False,True,S125129687,
bcbeag1,Águila,Geranoaetus melanoleucus,L6296461,Los Perales de Tapihue,2023-01-01 18:24,2.0,-33.2769782,-71.2477326,True,True,False,S125158432,
dustap1,Churrín del norte,Scytalopus fuscus,L6296461,Los Perales de Tapihue,2023-01-01 18:24,2.0,-33.2769782,-71.2477326,True,False,False,S125158432,
dutcan1,Canastero chileno,Pseudasthenes humicola,L6296461,Los Perales de Tapihue,2023-01-01 18:24,3.0,-33.2769782,-71.2477326,True,False,False,S125158432,
soasni3,Becacina común,Gallinago magellanica,L3234446,Embalse Convento Viejo,2023-01-01 18:23,15.0,-34.7507808,-71.1086655,True,True,False,S125120051,
whtkit,Bailarín,Elanus leucurus,L3234446,Embalse Convento Viejo,2023-01-01 18:23,1.0,-34.7507808,-71.1086655,True,False,False,S125120051,
speduc2,Pato anteojillo,Speculanas specularis,L6517732,"Huitag, Lago Calafquén",2023-01-01 18:14,5.0,-39.5169318,-72.2751638,True,False,True,S125143938,
wilpha,Pollito de mar tricolor,Phalaropus tricolor,L22014336,"Vía sin nombre, Llanquihue, Los Lagos, CL (-41.272, -73.06)",2023-01-01 17:51,2.0,-41.2715284,-73.0603984,True,False,True,S125122637,
whshil1,Picaflor cordillerano,Oreotrochilus leucopleurus,L4014920,Ojos de Agua,2023-01-01 17:49,7.0,-32.8629708,-70.1745379,True,False,False,S125122279,
rubmin1,Minero cordillerano,Geositta rufipennis,L4014920,Ojos de Agua,2023-01-01 17:49,3.0,-32.8629708,-70.1745379,True,False,False,S125122279,
buwcin1,Churrete acanelado,Cinclodes fuscus,L4014920,Ojos de Agua,2023-01-01 17:49,2.0,-32.8629708,-70.1745379,True,False,False,S125122279,
shbcan2,Canastero de cola larga,Asthenes pyrrholeuca,L4014920,Ojos de Agua,2023-01-01 17:49,1.0,-32.8629708,-70.1745379,True,False,False,S125122279,
moucar1,Carancho cordillerano,Daptrius megalopterus,L22013320,"Ruta 23 CH, San Pedro de Atacama CL-Antofagasta -22.84869, -68.32741",2023-01-01 17:46,2.0,-22.848694,-68.327414,True,False,True,S125116877,
gybsee1,Perdicita cojón,Thinocorus orbignyianus,L22015512,"Camino Embalse El Yeso, San José de Maipo, Región Metropolitana, CL (-33.62, -70.005)",2023-01-01 17:41,1.0,-33.6201866,-70.0045349,True,False,True,S125129661,
